timestamp	from_account	to_account	amount	location	is_fraud
2025-06-03 08:47:59	86143606	85079535	330294	HU	0
2025-06-03 08:25:47	71745506	85465873	334014	DE	0
2025-06-03 08:13:22	49853804	43073405	487138	PL	0
2025-06-03 08:32:13	58348931	50767479	2370462	HU	1
2025-06-03 08:00:03	93912567	84659558	550966	RO	0
2025-06-03 08:34:56	68171759	65420242	777935	DE	0
2025-06-03 08:26:46	34528990	19342025	33903	RO	0
2025-06-03 08:08:06	91102503	96689733	762764	DE	0
2025-06-03 08:46:45	10491452	23774522	243295	HU	0
2025-06-03 08:36:20	91961732	27906499	890131	PL	0
2025-06-03 08:22:27	70559478	40269185	18285543	SK	1
2025-06-03 08:36:46	45476321	16583377	92702	DE	0
2025-06-03 08:35:43	69675371	38306373	566125	HU	0
2025-06-03 08:38:21	72233875	43207418	2548145	HU	1
2025-06-03 08:12:44	32343587	92994191	424377	DE	0
2025-06-03 08:55:09	72174274	73162972	682500	RO	0
2025-06-03 08:17:02	75694967	93531582	361596	PL	0
2025-06-03 08:36:04	91421290	59098377	562690	RO	0
2025-06-03 08:38:27	59808416	15571593	901183	SK	0
2025-06-03 08:25:16	69947243	41810107	152213908	DE	1
2025-06-03 08:42:25	19078633	86982655	339028	HU	0
2025-06-03 08:47:41	20559982	94367606	82527	HU	0
2025-06-03 08:19:06	68841235	29959082	528847	DE	0
2025-06-03 08:51:19	20524042	62043367	613829	RO	0
2025-06-03 08:49:24	29112326	70041638	17899691	DE	1
2025-06-03 08:42:17	12350371	66997286	3528595	DE	1
2025-06-03 08:44:17	86559016	35265992	346349	HU	0
2025-06-03 08:44:58	52784272	71897235	221209	HU	0
2025-06-03 08:32:47	89090385	92081654	952457	DE	0
2025-06-03 08:55:04	32354212	88837791	190345	PL	0
2025-06-03 08:49:17	95145809	28603289	105959	RO	0
2025-06-03 08:07:05	99138406	20994132	430461	HU	0
2025-06-03 08:19:03	40475219	90619128	688097	PL	0
2025-06-03 08:36:01	75756378	82357323	28674	DE	0
2025-06-03 08:46:24	49483304	19285463	997625	RO	0
2025-06-03 08:44:37	36349497	90787296	457180	SK	0
2025-06-03 08:31:33	20723131	44566327	290834	HU	0
2025-06-03 08:00:38	98469962	30744059	250690	HU	0
2025-06-03 08:58:41	74931315	69788320	97938468	HU	1
2025-06-03 08:08:15	69167212	84404670	144396119	DE	1
2025-06-03 08:33:39	36036277	49015085	777624	DE	0
2025-06-03 08:34:52	16285061	41900971	618194	DE	0
2025-06-03 08:15:14	13634934	79306326	973548	PL	0
2025-06-03 08:14:55	56781346	87454074	3596995	PL	1
2025-06-03 08:06:31	94017401	87791825	298284	HU	0
2025-06-03 08:12:04	95067396	94121082	122394799	SK	1
2025-06-03 08:50:34	39838914	21833182	1596022	DE	1
2025-06-03 08:26:37	56078013	12901410	510346	DE	0
2025-06-03 08:36:25	60013728	76444818	247300	PL	0
2025-06-03 08:37:58	45963516	89885256	69930	SK	0
2025-06-03 08:14:05	69110402	41234703	945560	HU	0
2025-06-03 08:43:22	71009742	93652560	106356	RO	0
2025-06-03 08:30:07	50893878	46279361	988227	SK	0
2025-06-03 08:59:30	16715791	53269146	375452	HU	0
2025-06-03 08:23:30	92952298	68908173	304080	DE	0
2025-06-03 08:25:58	22304475	39952752	827202	SK	0
2025-06-03 08:24:36	74273079	21010875	2653229	RO	1
2025-06-03 08:40:47	33683181	32985254	109800	RO	0
2025-06-03 08:39:58	87351731	47419428	517995	SK	0
2025-06-03 08:18:53	64938913	34581338	1337742	HU	1
2025-06-03 08:09:57	25080786	22257873	888811	RO	0
2025-06-03 08:42:22	66258171	90639543	949217	PL	0
2025-06-03 08:16:59	70816444	77438535	254807	HU	0
2025-06-03 08:25:58	35050019	67986786	784206	SK	0
2025-06-03 08:46:40	64932273	43126062	1953396	PL	1
2025-06-03 08:30:51	85564044	30493559	48453	DE	0
2025-06-03 08:13:19	88528348	16757574	77294	RO	0
2025-06-03 08:29:56	22288006	25278306	815921	HU	0
2025-06-03 08:54:51	49060286	75996652	356289	DE	0
2025-06-03 08:25:30	27437126	95886446	222322	PL	0
2025-06-03 08:39:25	96599817	97152156	971019	SK	0
2025-06-03 08:50:01	44885202	41538009	443679	HU	0
2025-06-03 08:12:53	25466902	35407940	414850	RO	0
2025-06-03 08:40:15	39724387	70890242	398633	SK	0
2025-06-03 08:43:41	38075400	36466399	95307	RO	0
2025-06-03 08:04:59	53887965	11908931	731139	PL	0
2025-06-03 08:21:55	13513554	77785988	146548	HU	0
2025-06-03 08:10:40	85754506	84621512	315351	PL	0
2025-06-03 08:45:37	54349428	13890794	949879	SK	0
2025-06-03 08:59:04	44902179	48167129	670900	PL	0
2025-06-03 08:53:02	41955812	36427261	153806476	DE	1
2025-06-03 08:34:58	74459420	95765937	51128	RO	0
2025-06-03 08:43:36	32367253	13175571	27155530	DE	1
2025-06-03 08:11:11	92463319	79310599	660905	RO	0
2025-06-03 08:06:58	72696737	83018241	692695	HU	0
2025-06-03 08:58:06	15226438	79313800	486243	SK	0
2025-06-03 08:55:47	80072828	74340135	372724	SK	0
2025-06-03 08:49:58	53458398	70602726	821030	DE	0
2025-06-03 08:45:49	74285018	33437833	4171727	RO	1
2025-06-03 08:13:57	76949165	18129404	713021	SK	0
2025-06-03 08:42:47	49689678	36219142	4539494	SK	1
2025-06-03 08:27:19	83350229	49066130	981726	HU	0
2025-06-03 08:34:07	85823436	30006642	58640	RO	0
2025-06-03 08:42:53	17656506	88834738	448246	RO	0
2025-06-03 08:52:43	43053265	51109780	205194	HU	0
2025-06-03 08:28:01	11377158	78260017	995779	SK	0
2025-06-03 08:53:40	21761335	75219739	378185	RO	0
2025-06-03 08:30:25	78011296	80698312	517557	HU	0
2025-06-03 08:22:29	90473122	96545819	977097	HU	0
2025-06-03 08:56:04	41549251	20486008	652135	DE	0
2025-06-03 08:21:25	93362888	58550009	730571	RO	0
2025-06-03 08:49:33	90329205	75956550	933157	HU	0
2025-06-03 08:47:42	93407808	11661987	976466	PL	0
2025-06-03 08:24:05	43632155	47272378	1132058	RO	1
2025-06-03 08:18:19	16798549	38827837	120052	RO	0
2025-06-03 08:14:35	52704949	77254065	616943	DE	0
2025-06-03 08:10:30	75667376	30449739	116816667	SK	1
2025-06-03 08:41:00	95139991	23396650	276584	RO	0
2025-06-03 08:46:01	34364085	91760592	154442	SK	0
2025-06-03 08:28:25	34486278	15443766	282041	HU	0
2025-06-03 08:22:11	65119611	74515797	722628	HU	0
2025-06-03 08:16:22	80271209	34964031	753555	HU	0
2025-06-03 08:51:19	80545269	43685316	950950	RO	0
2025-06-03 08:31:42	92677589	13874794	857797	RO	0
2025-06-03 08:46:39	42291384	27263832	772791	SK	0
2025-06-03 08:29:31	28722446	68894962	314843	PL	0
2025-06-03 08:22:24	67359481	78184792	941633	SK	0
2025-06-03 08:30:40	76540593	13274862	271332	HU	0
2025-06-03 08:16:56	24668328	20229261	725430	PL	0
2025-06-03 08:12:09	82622277	47818856	136890	RO	0
2025-06-03 08:28:13	95427486	37382312	500034	DE	0
2025-06-03 08:18:16	95623288	40567754	800082	DE	0
2025-06-03 08:22:52	53544712	75438812	166282	HU	0
2025-06-03 08:33:30	13824762	31741289	721637	PL	0
2025-06-03 08:49:41	22121119	15025116	747214	HU	0
2025-06-03 08:22:14	72083301	51850662	46584	SK	0
2025-06-03 08:02:26	41617087	29566257	432977	SK	0
2025-06-03 08:36:03	90339954	40498764	176848	SK	0
2025-06-03 08:35:34	62868532	86017128	87240	RO	0
2025-06-03 08:23:32	66603958	68166314	388809	PL	0
2025-06-03 08:22:29	25793269	65189192	171063	DE	0
2025-06-03 08:31:17	95405395	50897615	562402	SK	0
2025-06-03 08:46:24	24710373	63046504	292229	SK	0
2025-06-03 08:45:20	92779133	74453543	2453512	RO	1
2025-06-03 08:31:57	63217039	20182478	329847	HU	0
2025-06-03 08:28:04	61048711	61523052	2255086	DE	1
2025-06-03 08:23:59	72747627	85474981	942337	DE	0
2025-06-03 08:09:55	91432233	44840139	323593	HU	0
2025-06-03 08:46:45	30023571	39688615	27799	PL	0
2025-06-03 08:56:23	66167856	87009394	93848	SK	0
2025-06-03 08:13:17	35699698	25034344	71559	PL	0
2025-06-03 08:30:59	73733099	11467718	633289	DE	0
2025-06-03 08:27:16	75682400	17283789	136661	SK	0
2025-06-03 08:48:23	81903011	33991782	136284	SK	0
2025-06-03 08:19:52	42943336	96760839	1037729	HU	1
2025-06-03 08:09:48	61964637	34500869	852278	PL	0
2025-06-03 08:47:43	22661738	42988300	272642	RO	0
2025-06-03 08:55:01	24373754	68265526	375010	RO	0
2025-06-03 08:58:17	99276395	13121192	627525	RO	0
2025-06-03 08:40:38	29495555	97340531	4564954	PL	1
2025-06-03 08:05:36	74503390	14740942	576530	RO	0
2025-06-03 08:42:01	44701645	29948396	833449	DE	0
2025-06-03 08:50:28	81070139	22313666	389876	DE	0
2025-06-03 08:13:30	13663896	87720691	911888	SK	0
2025-06-03 08:23:29	95089167	82660357	961461	DE	0
2025-06-03 08:10:22	41959293	66731707	2748412	HU	1
2025-06-03 08:47:33	12622071	27981136	967681	DE	0
2025-06-03 08:57:30	47968678	13411559	2155681	RO	1
2025-06-03 08:29:25	59327961	56640350	188636929	DE	1
2025-06-03 08:55:38	89048667	24385296	739651	DE	0
2025-06-03 08:59:34	84943998	20757003	525465	HU	0
2025-06-03 08:59:19	19127544	79547767	210529	PL	0
2025-06-03 08:02:44	23278726	83452347	511514	PL	0
2025-06-03 08:16:10	32100745	60911077	344615	DE	0
2025-06-03 08:23:17	14673141	87933659	722068	RO	0
2025-06-03 08:03:25	56713384	72408555	3861154	SK	1
2025-06-03 08:13:26	36314734	27418063	559857	RO	0
2025-06-03 08:08:28	44178188	96968162	577835	PL	0
2025-06-03 08:12:57	86873511	28104154	367160	PL	0
2025-06-03 08:36:06	27730539	72374034	4194151	SK	1
2025-06-03 08:34:28	43430686	90677821	79853953	RO	1
2025-06-03 08:14:13	47394047	71374740	187444	SK	0
2025-06-03 08:48:52	46163495	14330485	961248	SK	0
2025-06-03 08:21:38	93066666	71710509	503552	HU	0
2025-06-03 08:24:39	50594636	82873028	70408969	HU	1
2025-06-03 08:17:45	62897790	74142010	986806	SK	0
2025-06-03 08:41:46	37937798	78184619	63217	RO	0
2025-06-03 08:57:57	94779657	67313294	879284	DE	0
2025-06-03 08:36:45	21599579	51938775	359927	DE	0
2025-06-03 08:07:06	81030893	41153167	220763	DE	0
2025-06-03 08:01:21	17021878	26209845	625168	DE	0
2025-06-03 08:18:06	28829666	89953109	541993	HU	0
2025-06-03 08:59:32	16258551	89118001	794904	DE	0
2025-06-03 08:50:49	57338677	46022500	279995	RO	0
2025-06-03 08:58:51	39762413	34801948	968339	DE	0
2025-06-03 08:53:23	18939733	49014647	623432	RO	0
2025-06-03 08:37:10	37690334	94323797	264311	SK	0
2025-06-03 08:12:20	17045720	25847642	128748239	DE	1
2025-06-03 08:55:37	66812186	58583186	83154	PL	0
2025-06-03 08:56:21	80643959	89934348	560021	SK	0
2025-06-03 08:42:35	40181473	46385094	4015778	DE	1
2025-06-03 08:10:40	59039498	76030464	660996	DE	0
2025-06-03 08:21:51	17132141	61560045	492877	SK	0
2025-06-03 08:43:29	45631655	74024214	790332	SK	0
2025-06-03 08:42:30	84239977	78737898	1615294	DE	1
2025-06-03 08:21:55	51405585	27599821	219249	RO	0
2025-06-03 08:20:57	35504754	87112299	33530	SK	0
2025-06-03 08:11:18	41011643	40137830	660556	HU	0
2025-06-03 08:00:54	31775047	44366963	864072	PL	0
2025-06-03 08:07:12	72919198	48771785	28305163	PL	1
2025-06-03 08:24:01	98839790	49626848	24949	DE	0
2025-06-03 08:34:58	46039780	31964644	735127	SK	0
2025-06-03 08:29:42	64411904	45061559	634876	RO	0
2025-06-03 08:20:29	51630802	69746409	247697	PL	0
2025-06-03 08:01:31	79751937	34353846	659736	PL	0
2025-06-03 08:44:28	78085762	79789832	1779554	DE	1
2025-06-03 08:20:37	13204555	55953343	429728	PL	0
2025-06-03 08:21:42	78588304	10023510	347603	SK	0
2025-06-03 08:16:41	49236038	14604227	806866	RO	0
2025-06-03 08:22:36	65167045	66610465	59523	SK	0
2025-06-03 08:34:53	33867651	58909703	131446	DE	0
2025-06-03 08:39:04	77029935	95989268	516932	PL	0
2025-06-03 08:37:08	25884524	89712435	149284638	HU	1
2025-06-03 08:07:22	58490895	82125120	600164	SK	0
2025-06-03 08:56:55	83710414	35959378	1668624	RO	1
2025-06-03 08:08:34	25665812	56869637	286698	PL	0
2025-06-03 08:29:41	16765052	47401959	744946	DE	0
2025-06-03 08:25:49	54271732	72245007	689257	SK	0
2025-06-03 08:35:10	27161980	34153864	715397	PL	0
2025-06-03 08:23:02	55321452	99287548	605287	HU	0
2025-06-03 08:56:43	49885127	55039557	325152	SK	0
2025-06-03 08:08:54	63129449	34081325	605913	PL	0
2025-06-03 08:57:59	33419679	27312547	207305	DE	0
2025-06-03 08:19:00	77977670	53556989	40842	SK	0
2025-06-03 08:10:52	26656478	16515644	426220	PL	0
2025-06-03 08:45:43	94949306	87023140	748189	SK	0
2025-06-03 08:39:30	53954735	73766894	547060	RO	0
2025-06-03 08:31:49	66100340	64118672	247044	DE	0
2025-06-03 08:33:11	75634622	34772287	1205136	SK	1
2025-06-03 08:28:58	24297777	28763122	274818	SK	0
2025-06-03 08:34:39	76086710	56549446	2378359	DE	1
2025-06-03 08:27:33	90099700	37224577	730047	RO	0
2025-06-03 08:22:56	73978982	23215583	1072638	PL	1
2025-06-03 08:13:04	86026697	45965650	2270232	SK	1
2025-06-03 08:40:14	44598302	62993853	947573	RO	0
2025-06-03 08:05:31	22768913	70855452	377877	PL	0
2025-06-03 08:19:34	41344417	95407598	678304	SK	0
2025-06-03 08:33:19	11240610	95071582	2800307	SK	1
2025-06-03 08:24:12	78242365	42838279	998042	HU	0
2025-06-03 08:31:33	45659043	51104054	158117	PL	0
2025-06-03 08:45:00	94808581	87312884	487846	SK	0
2025-06-03 08:38:27	32129161	15037239	369320	HU	0
2025-06-03 08:22:08	31463469	87745853	933181	DE	0
2025-06-03 08:37:03	10823121	93803320	832910	PL	0
2025-06-03 08:41:02	35783635	37191385	87407276	HU	1
2025-06-03 08:52:57	20225745	80126057	610029	DE	0
2025-06-03 08:37:45	64234436	64997490	525334	PL	0
2025-06-03 08:25:09	98064547	81798707	628433	PL	0
2025-06-03 08:00:57	26793854	67157908	229913	SK	0
2025-06-03 08:05:24	82350420	44822507	139353	SK	0
2025-06-03 08:42:26	10729824	37965573	103453	SK	0
2025-06-03 08:43:47	12974815	90462837	476341	PL	0
2025-06-03 08:06:19	18016195	73709032	956773	DE	0
2025-06-03 08:00:55	84915439	13974817	489760	SK	0
2025-06-03 08:34:22	52477162	17518993	467311	DE	0
2025-06-03 08:54:05	60553867	91070566	329392	HU	0
2025-06-03 08:52:57	22380453	50523473	324999	RO	0
2025-06-03 08:08:37	62121207	23166460	200197	DE	0
2025-06-03 08:10:32	16110140	11846092	625543	HU	0
2025-06-03 08:05:49	67473480	77835977	591141	PL	0
2025-06-03 08:44:05	66031128	26120765	953986	HU	0
2025-06-03 08:18:59	97485034	38911931	604441	HU	0
2025-06-03 08:08:19	58083034	41860245	171261135	DE	1
2025-06-03 08:48:42	12309944	22695626	558824	SK	0
2025-06-03 08:37:07	85964075	25182642	302939	RO	0
2025-06-03 08:58:56	57019989	65917370	765038	PL	0
2025-06-03 08:28:02	23185497	41230840	409162	HU	0
2025-06-03 08:45:30	31718255	46268067	193581	DE	0
2025-06-03 08:10:27	96371067	46618334	3505859	HU	1
2025-06-03 08:22:38	59070628	38566613	866463	RO	0
2025-06-03 08:29:39	23748208	52434409	631759	PL	0
2025-06-03 08:03:04	42872615	55441469	39197208	DE	1
2025-06-03 08:07:51	90997974	19507828	588671	PL	0
2025-06-03 08:00:42	24910413	80694092	531820	HU	0
2025-06-03 08:40:48	63420501	42748324	175861	SK	0
2025-06-03 08:34:23	63993145	89967348	382146	RO	0
2025-06-03 08:42:47	71146627	14497699	785306	RO	0
2025-06-03 08:53:15	34427345	78932215	615509	HU	0
2025-06-03 08:41:29	75913071	24423794	551740	SK	0
2025-06-03 08:03:08	67001721	78538292	711093	HU	0
2025-06-03 08:38:48	80058558	59701986	349757	DE	0
2025-06-03 08:14:00	94261920	76623181	162002778	RO	1
2025-06-03 08:08:16	35604547	68467040	627053	SK	0
2025-06-03 08:29:08	12779340	51777030	620465	RO	0
2025-06-03 08:32:12	79947751	89626546	607047	RO	0
2025-06-03 08:37:03	17567813	17412329	924979	HU	0
2025-06-03 08:58:56	17370753	74108146	572920	SK	0
2025-06-03 08:22:37	24984620	58570088	847657	PL	0
2025-06-03 08:25:48	94714938	98339760	670595	DE	0
2025-06-03 08:28:27	11377158	85565210	582525	PL	0
2025-06-03 08:29:13	76470033	45097858	790082	PL	0
2025-06-03 08:51:15	64993749	50237878	869234	PL	0
2025-06-03 08:12:37	62896462	63775380	53202728	HU	1
2025-06-03 08:56:59	71367344	89022366	4832828	RO	1
2025-06-03 08:49:15	53823242	97980644	595284	SK	0
2025-06-03 08:43:40	69940381	21452053	36868	HU	0
2025-06-03 08:51:00	44845593	89443620	176587	RO	0
2025-06-03 08:23:53	94779898	71127762	173516	RO	0
2025-06-03 08:08:05	37753115	96628912	898011	DE	0
2025-06-03 08:03:12	91387523	39849565	185682	PL	0
2025-06-03 08:40:09	79677911	30473009	708388	RO	0
2025-06-03 08:34:42	41350905	41431466	24541	SK	0
2025-06-03 08:41:15	79439332	26871713	673660	DE	0
2025-06-03 08:31:33	57483460	98346280	125315	SK	0
2025-06-03 08:00:41	82089223	56516067	207321	DE	0
2025-06-03 08:11:18	19427856	35166005	212224	HU	0
2025-06-03 08:49:59	51320151	27761757	815856	RO	0
2025-06-03 08:35:07	62253297	72720214	30086229	PL	1
2025-06-03 08:02:42	43186156	37038400	868017	PL	0
2025-06-03 08:55:31	48335530	86147195	160493	DE	0
2025-06-03 08:44:49	35627089	25596370	970989	PL	0
2025-06-03 08:53:56	80843629	89730768	8126095	RO	1
2025-06-03 08:00:11	14105759	66828355	119789	HU	0
2025-06-03 08:40:17	84804721	80009930	627468	RO	0
2025-06-03 08:46:01	87129098	28597895	645139	SK	0
2025-06-03 08:59:56	74438834	60997480	1493848	HU	1
2025-06-03 08:47:29	36050411	81567001	504815	SK	0
2025-06-03 08:54:40	97753265	11948146	2132691	DE	1
2025-06-03 08:28:27	78581651	47270337	794543	RO	0
2025-06-03 08:45:54	20894995	55461812	617429	DE	0
2025-06-03 08:17:28	52138802	76776126	260821	RO	0
2025-06-03 08:41:03	28827652	34032686	811249	RO	0
2025-06-03 08:41:59	80331951	70763972	188501764	DE	1
2025-06-03 08:19:10	63559768	69731249	743617	RO	0
2025-06-03 08:35:53	62950707	57940741	742951	HU	0
2025-06-03 08:13:04	35546540	84990916	598937	DE	0
2025-06-03 08:20:49	32252010	64234206	693407	HU	0
2025-06-03 08:26:05	42120314	28328499	375763	DE	0
2025-06-03 08:00:47	68863378	27637940	696940	RO	0
2025-06-03 08:24:12	43361329	66053232	4854390	DE	1
2025-06-03 08:28:34	17862733	14234826	890003	SK	0
2025-06-03 08:30:24	88285942	83308105	542839	HU	0
2025-06-03 08:10:43	35683885	58163287	611166	SK	0
2025-06-03 08:08:56	68453207	18859562	472027	RO	0
2025-06-03 08:57:17	88376117	78298002	831555	HU	0
2025-06-03 08:37:17	87761579	73925051	46885	SK	0
2025-06-03 08:17:12	54170046	63599475	244256	SK	0
2025-06-03 08:23:25	39380008	75804640	899854	DE	0
2025-06-03 08:41:46	23684127	38601143	650810	DE	0
2025-06-03 08:27:18	52630917	39286707	242255	SK	0
2025-06-03 08:20:02	84133135	84727158	483527	RO	0
2025-06-03 08:36:50	62229936	44600795	723036	RO	0
2025-06-03 08:50:20	85967887	64846859	468133	DE	0
2025-06-03 08:59:31	22367825	75381745	858979	HU	0
2025-06-03 08:38:26	89609686	87506200	663410	HU	0
2025-06-03 08:56:42	23374944	24449155	109780	PL	0
2025-06-03 08:16:04	88808318	67301467	781134	SK	0
2025-06-03 08:24:29	16111474	85971599	840494	PL	0
2025-06-03 08:43:57	69267171	64597696	871470	DE	0
2025-06-03 08:11:02	66915277	33303428	745741	PL	0
2025-06-03 08:19:29	55746867	22902813	713867	HU	0
2025-06-03 08:58:53	76315872	62215330	362082	HU	0
2025-06-03 08:58:39	89806577	30022493	143966277	DE	1
2025-06-03 08:18:28	10943051	20097462	132741810	DE	1
2025-06-03 08:03:59	12057953	36589825	476058	SK	0
2025-06-03 08:07:56	59244976	98551696	720787	HU	0
2025-06-03 08:53:25	26240218	52263492	428237	DE	0
2025-06-03 08:12:02	87651826	74648095	615577	HU	0
2025-06-03 08:51:25	80545269	97828623	3029336	DE	1
2025-06-03 08:46:14	67409803	99142822	693072	PL	0
2025-06-03 08:46:15	33163944	39030448	639428	HU	0
2025-06-03 08:20:47	96865852	88299606	3468605	PL	1
2025-06-03 08:32:57	29198340	91624448	304056	PL	0
2025-06-03 08:20:20	67474376	21384333	3781051	PL	1
2025-06-03 08:00:46	98212275	32137793	232852	HU	0
2025-06-03 08:46:06	58930596	71660337	350975	SK	0
2025-06-03 08:14:34	23633416	67958945	89982258	DE	1
2025-06-03 08:05:52	76825514	88009586	468434	SK	0
2025-06-03 08:51:24	59807254	31114073	66695	SK	0
2025-06-03 08:55:28	36793935	35734561	17707	HU	0
2025-06-03 08:16:14	36270705	90404449	838287	SK	0
2025-06-03 08:09:57	99046130	38878281	965951	HU	0
2025-06-03 08:04:19	10337761	55512753	639843	DE	0
2025-06-03 08:27:51	71517003	81976939	503900	PL	0
2025-06-03 08:00:34	60846925	95723789	192446	RO	0
2025-06-03 08:11:13	66844893	18982416	962245	SK	0
2025-06-03 08:51:17	36357788	86734184	1727875	HU	1
2025-06-03 08:55:25	71246603	29255752	109322960	DE	1
2025-06-03 08:12:50	98734956	90780811	45597	RO	0
2025-06-03 08:43:38	21501776	69031055	312933	HU	0
2025-06-03 08:48:01	99722591	13015326	693915	SK	0
2025-06-03 08:59:34	54191091	72254205	420821	RO	0
2025-06-03 08:18:47	71503116	50692026	996234	DE	0
2025-06-03 08:37:12	84336139	98345745	659759	SK	0
2025-06-03 08:01:13	11292765	90595513	610031	DE	0
2025-06-03 08:19:25	27742175	62764704	555752	SK	0
2025-06-03 08:27:44	38020350	90015044	904917	DE	0
2025-06-03 08:24:21	36402169	37337215	673379	HU	0
2025-06-03 08:33:51	64079799	74330054	71722510	HU	1
2025-06-03 08:39:44	96648906	44414111	937454	DE	0
2025-06-03 08:38:30	92870629	96244293	842767	SK	0
2025-06-03 08:14:51	10536645	92315167	908993	PL	0
2025-06-03 08:09:09	96401593	45482024	257960	PL	0
2025-06-03 08:06:37	77494637	88971647	676956	RO	0
2025-06-03 08:25:47	62047750	19390439	525970	RO	0
2025-06-03 08:03:08	69156293	29224449	601076	HU	0
2025-06-03 08:18:54	47273040	21852014	130489786	RO	1
2025-06-03 08:17:00	73857575	45282093	368932	PL	0
2025-06-03 08:34:37	97528336	38875271	809706	HU	0
2025-06-03 08:46:34	56501076	87906112	697898	HU	0
2025-06-03 08:39:34	87860099	48522077	632269	RO	0
2025-06-03 08:14:38	59350948	69096749	309553	RO	0
2025-06-03 08:45:49	89751312	57759084	841284	HU	0
2025-06-03 08:01:10	50748797	26482739	873319	HU	0
2025-06-03 08:37:11	22676312	71248423	319122	RO	0
2025-06-03 08:47:27	41560853	45616823	1970956	RO	1
2025-06-03 08:03:54	16069885	60825310	362317	PL	0
2025-06-03 08:09:55	29955589	83534005	95987	SK	0
2025-06-03 08:40:31	11027983	91603118	4858473	HU	1
2025-06-03 08:04:34	39800382	84512099	1047315	SK	1
2025-06-03 08:41:03	60983434	33628867	774540	DE	0
2025-06-03 08:53:15	31738184	59059173	810337	PL	0
2025-06-03 08:03:37	41879351	73292251	53574994	HU	1
2025-06-03 08:31:36	52576228	94029739	187317	PL	0
2025-06-03 08:16:45	91786957	98371606	807932	DE	0
2025-06-03 08:40:43	33721061	35111519	234351	SK	0
2025-06-03 08:48:55	58602080	85641060	751407	HU	0
2025-06-03 08:53:02	99710335	33990675	228759	HU	0
2025-06-03 08:04:12	39479029	84783946	103116247	RO	1
